Time(s),CH1V,CH2V
5.520000e-05,1.870400e+01,4.681334e+00
5.540000e-05,1.800267e+01,4.221334e+00
5.560000e-05,1.723467e+01,3.577334e+00
5.580000e-05,1.332400e+01,1.438667e+00
5.600000e-05,3.174667e+00,-5.968000e+00
5.620000e-05,6.880000e-01,-7.532001e+00
5.640000e-05,7.106667e-01,-7.646667e+00
5.660000e-05,5.746667e-01,-7.646667e+00
5.680000e-05,8.013334e-01,-7.462667e+00
5.700000e-05,7.333334e-01,-7.669334e+00
5.720000e-05,6.200001e-01,-7.761334e+00
5.740000e-05,6.200001e-01,-7.738667e+00
5.760000e-05,6.426667e-01,-7.462667e+00
5.780000e-05,6.880000e-01,-7.462667e+00
5.800000e-05,6.880000e-01,-7.577334e+00
5.820000e-05,6.653334e-01,-7.301334e+00
5.840000e-05,6.880000e-01,-7.416000e+00
5.860000e-05,7.786667e-01,-7.532001e+00
5.880000e-05,6.200001e-01,-7.554667e+00
5.900000e-05,8.920001e-01,-7.278667e+00
5.920000e-05,1.366667e+00,-6.980000e+00
5.940000e-05,2.021333e+00,-6.634667e+00
5.960000e-05,2.564000e+00,-6.105334e+00
5.980000e-05,3.242667e+00,-5.714667e+00
6.000000e-05,4.056000e+00,-5.093334e+00
6.020000e-05,4.982667e+00,-4.588000e+00
6.040000e-05,5.706667e+00,-3.966667e+00
6.060000e-05,6.724000e+00,-3.392000e+00
6.080000e-05,7.762667e+00,-2.748000e+00
6.100000e-05,8.734668e+00,-2.149333e+00
6.120000e-05,9.638667e+00,-1.528000e+00
6.140000e-05,1.061067e+01,-7.240000e-01
6.160000e-05,1.171867e+01,-5.600001e-02
6.180000e-05,1.282667e+01,6.333334e-01
6.200000e-05,1.364000e+01,1.070667e+00
6.220000e-05,1.458933e+01,1.944000e+00
6.240000e-05,1.578800e+01,2.588000e+00
6.260000e-05,1.660134e+01,3.393334e+00
6.280000e-05,1.741467e+01,3.577334e+00
6.300000e-05,1.831867e+01,4.336000e+00
6.320000e-05,1.922400e+01,5.118667e+00
6.340000e-05,1.996934e+01,5.509334e+00
6.360000e-05,2.046667e+01,5.808001e+00
6.380000e-05,2.091867e+01,6.406667e+00
6.400000e-05,2.164267e+01,6.682667e+00
6.420000e-05,2.214000e+01,7.028000e+00
6.440000e-05,2.243333e+01,7.188001e+00
6.460000e-05,2.261467e+01,7.396000e+00
6.480000e-05,2.299867e+01,7.717334e+00
6.500000e-05,2.302134e+01,7.740001e+00
6.520000e-05,2.313467e+01,7.672000e+00
6.540000e-05,2.293067e+01,7.602667e+00
6.560000e-05,2.295333e+01,7.533334e+00
6.580000e-05,2.288534e+01,7.441334e+00
6.600000e-05,2.245600e+01,7.257334e+00
6.620000e-05,2.216267e+01,7.028000e+00
6.640000e-05,2.198133e+01,6.844000e+00
6.660000e-05,2.157467e+01,6.384000e+00
6.680000e-05,2.089600e+01,6.084001e+00
6.700000e-05,2.030800e+01,5.693334e+00
6.720000e-05,1.981067e+01,5.348001e+00
6.740000e-05,1.920133e+01,5.004000e+00
6.760000e-05,1.840933e+01,4.360000e+00
6.780000e-05,1.761867e+01,3.876000e+00
6.800000e-05,1.694000e+01,3.600000e+00
6.820000e-05,6.068000e+00,-3.668000e+00
6.840000e-05,1.524000e+00,-6.726667e+00
6.860000e-05,6.880000e-01,-7.646667e+00
6.880000e-05,9.146667e-01,-7.301334e+00
6.900000e-05,7.106667e-01,-7.348001e+00
6.920000e-05,7.106667e-01,-7.462667e+00
6.940000e-05,7.786667e-01,-7.348001e+00
6.960000e-05,7.786667e-01,-7.278667e+00
6.980000e-05,8.013334e-01,-7.485334e+00
7.000000e-05,6.880000e-01,-7.532001e+00
7.020000e-05,7.560000e-01,-7.532001e+00
7.040000e-05,7.786667e-01,-7.393334e+00
7.060000e-05,7.786667e-01,-7.348001e+00
7.080000e-05,6.653334e-01,-7.532001e+00
7.100000e-05,7.333334e-01,-7.485334e+00
7.120000e-05,7.333334e-01,-7.532001e+00
7.140000e-05,1.094667e+00,-7.301334e+00
7.160000e-05,1.524000e+00,-7.072001e+00
7.180000e-05,2.157334e+00,-6.612000e+00
7.200000e-05,2.993334e+00,-6.082667e+00
7.220000e-05,3.762667e+00,-5.530667e+00
7.240000e-05,4.417334e+00,-5.024000e+00
7.260000e-05,5.118667e+00,-4.496000e+00
7.280000e-05,6.204000e+00,-3.782667e+00
7.300000e-05,7.288001e+00,-3.253334e+00
7.320000e-05,8.057334e+00,-2.540000e+00
7.340000e-05,9.052001e+00,-1.850667e+00
7.360000e-05,1.018133e+01,-1.068000e+00
7.380000e-05,1.126667e+01,-3.786667e-01
7.400000e-05,1.217067e+01,1.960000e-01
7.420000e-05,1.296267e+01,8.400001e-01
7.440000e-05,1.434133e+01,1.668000e+00
7.460000e-05,1.517733e+01,2.612000e+00
7.480000e-05,1.594533e+01,2.933334e+00
7.500000e-05,1.700800e+01,3.692000e+00
